FIELD1,ds,yhat_lower,yhat_upper,yhat
397,1990-11-21,-2550.171484405241,5730.341672669616,1483.5051523446364
398,1990-11-22,-2477.058363560472,5841.264663868608,1508.0210275253542
399,1990-11-23,-2694.353938164275,5829.58967495398,1470.344105570493
400,1990-11-26,-2522.3244125474007,5730.15567188447,1496.5676893867083
401,1990-11-27,-2820.965562076503,5780.297970329852,1504.9554102577067
402,1990-11-29,-2544.8119987195187,5723.161275036632,1519.279384095274
403,1990-11-30,-2643.497799138073,5684.464747879593,1481.2323626009697
404,1990-12-03,-2451.2333062115817,5901.614479221238,1504.9835997767118
405,1990-12-04,-2759.20586900053,6003.772117163493,1512.3337700026095
406,1990-12-05,-2292.869384367845,5484.404308842037,1501.197379441341
407,1990-12-06,-2754.606723042902,5701.614932102176,1524.7949029951908
408,1990-12-10,-2784.2973082560798,5690.608833605403,1510.3579611925882
409,1990-12-11,-2579.8624117680583,5846.01871492034,1518.9531801883757
410,1990-12-12,-2699.880119266892,5524.676801889248,1509.7220683524965
411,1990-12-13,-2768.843114504619,5529.628628968953,1535.9347984443896
412,1990-12-14,-2562.221631118542,5582.606890607712,1500.6157647809455
413,1990-12-17,-2527.2487592457737,5275.821294985103,1539.3920965824109
414,1990-12-18,-2499.9473468212145,5696.005976217037,1554.218740733776
415,1990-12-19,-2399.141956874579,5353.202988008632,1551.8052927997946
416,1990-12-21,-2186.042466291303,5764.492357185086,1557.6898571017966
417,1990-12-24,-2763.2182422610495,5823.743332761875,1620.3650655592169
418,1991-01-02,-2294.563432520469,6039.7472959780325,1770.1894621607485
419,1991-01-03,-2267.864297590196,6132.274032067547,1809.1308418192434
420,1991-01-07,-2351.6141307641606,5804.1435330092545,1841.952852208204
421,1991-01-09,-2228.7366578992815,6398.433898453209,1852.7119118757303
422,1991-01-11,-2325.55312903472,6112.465152757751,1844.5008409994048
423,1991-01-14,-2141.894009628707,6180.100035661189,1862.794355805499
424,1991-01-23,-2502.9538593233056,5644.809329450161,1770.3162756471847
425,1991-01-24,-2449.9429917638913,5660.458611330898,1780.690105754556
426,1991-01-25,-2289.904441997147,5686.710627070997,1729.014624447488
427,1991-01-31,-2641.3901286551927,5797.334546059887,1711.6058855421454
428,1991-02-01,-2222.306800311953,5886.172223314265,1667.2586085724836
429,1991-02-04,-2425.771548358994,5947.263728473331,1681.8333175713087
430,1991-02-05,-2272.2562692124625,5797.804755915547,1689.1712065874403
431,1991-02-06,-2140.4250465969603,5916.194555860137,1679.3199126882287
432,1991-02-07,-2429.2718012537425,5949.391758561623,1705.2915296723797
433,1991-02-08,-2481.285599162261,5799.456141835409,1669.8267641154744
434,1991-02-11,-2359.3776701375104,5930.0401845932265,1705.668730740036
435,1991-02-13,-2177.8450411204135,5779.686743025596,1710.9228689935996
436,1991-02-14,-2209.9145374165737,5997.919688520421,1738.4182895690267
437,1991-02-15,-2533.7742173759343,5792.604075419534,1702.785128995418
438,1991-02-19,-2466.461321650171,6143.675782611947,1732.6784314064635
439,1991-02-20,-2506.1242303646122,5602.202555014311,1717.4166873528216
440,1991-02-21,-2643.0934799326164,6056.522762802043,1734.9629799811182
441,1991-02-22,-2314.989621693658,6039.676132123091,1688.1460774794234
442,1991-02-25,-2404.0249425128986,5987.062359186596,1674.1926863143835
443,1991-02-26,-2449.2308602837065,5630.147459751704,1665.213068515944
444,1991-02-27,-2599.13760499575,5799.614297659623,1635.9451409886685
445,1991-02-28,-2295.084165298559,5771.808216108497,1639.6911629970737
446,1991-03-04,-2823.105241327475,5948.634021737734,1530.987290445183
447,1991-03-05,-2566.737216314528,5770.579220798052,1513.0368081284078
448,1991-03-07,-2379.323008104625,5845.141164330672,1474.577618371238
449,1991-03-08,-2844.188242914523,5282.0145424758875,1410.754800142042
450,1991-03-11,-2943.2653010450344,5474.981386744669,1363.3571895145235
451,1991-03-12,-2495.853314129227,5586.592571848234,1349.9403069255404
452,1991-03-13,-3131.819696654364,5666.218253350009,1319.8738184044037
453,1991-03-14,-2731.8820553956352,5260.659237468321,1326.5373275847028
454,1991-03-15,-3142.6533258720565,5426.654459334491,1273.0395316807671
455,1991-03-18,-2490.619939397404,5283.4507327798465,1265.9778150790294
456,1991-03-20,-2871.0500096661067,5666.207237904349,1255.1614127871499
457,1991-03-21,-3104.902969885669,5510.604330849771,1279.1871328724592
458,1991-03-22,-2864.3090876918586,4794.737943147954,1243.3968499243883
459,1991-03-25,-3040.7846516231825,5246.813633042167,1288.9227551240674
460,1991-03-26,-2949.158451397905,5407.083512072866,1307.9152613199963
461,1991-03-27,-2957.942692376697,5490.851748588407,1310.1963386651341
462,1991-04-01,-2904.218659184245,5452.822155624935,1401.3415556895477
463,1991-04-02,-2798.9814068242176,5526.693107598643,1426.6653138358274
464,1991-04-03,-2881.091036023368,5483.01256976522,1433.3463139793373
465,1991-04-04,-2499.994394700488,5467.11746405249,1474.264395487247
466,1991-04-05,-2427.6198394367466,5691.397800884915,1452.0703342248864
467,1991-04-08,-2593.75718920944,5829.528336431403,1517.4012186842388
468,1991-04-09,-2558.6932571073817,5310.149769707646,1535.8710395474263
469,1991-04-11,-2395.911398996005,5563.191162580792,1565.235579410765
470,1991-04-12,-2646.2742352183354,5457.073087549833,1531.987861212348
471,1991-04-15,-2772.2986769084905,5717.0394013378345,1558.704288480023
472,1991-04-16,-2622.2816012070807,5596.588421876405,1563.1844121650272
473,1991-04-18,-2328.6085937943485,5876.482911585336,1564.2036077152857
474,1991-04-19,-2556.681066592955,5657.797359952675,1517.0364300727724
475,1991-04-22,-2812.8433525833807,5573.567529164242,1505.4868750798573
476,1991-04-23,-2503.2270196384798,5727.424015692501,1498.9993638580547
477,1991-04-24,-2649.664718855369,5605.866323849895,1473.2808727439115
478,1991-04-25,-2586.1181495486353,5868.6196344726395,1481.7216250015945
479,1991-04-26,-2977.253535555113,5481.734709708547,1427.4769152548758
480,1991-04-29,-2800.8337977055676,5676.1385459603225,1404.019088252815
481,1991-04-30,-2795.6296065068177,5321.171326251253,1396.8194037060684
482,1991-05-03,-2706.6305321688346,5548.456939853859,1332.8663280115047
483,1991-05-06,-2796.647045678043,5611.844641858953,1330.1844139725772
484,1991-05-07,-2719.105111982167,5297.300780254195,1332.3432000516536
485,1991-05-08,-2954.720220351964,5507.56032945091,1317.8879996754415
486,1991-05-09,-2779.528671866273,5041.950630373196,1340.0130424062315
487,1991-05-10,-2754.058430345299,5165.284518495877,1301.6424933806156
488,1991-05-13,-2708.038651295851,5297.521200124743,1336.1893791980824
489,1991-05-14,-3090.841466722698,5325.319264716535,1350.748852295109
490,1991-05-16,-2769.7347360569483,5501.499385724378,1382.0664447830304
491,1991-05-17,-2921.7256026492523,5175.394349391765,1354.5857215192864
492,1991-05-20,-2774.1765267185256,5695.302434967384,1416.1774812488602
493,1991-05-21,-2792.482653012013,5829.247294544228,1437.4465123403138
494,1991-05-23,-2746.296846313932,5701.110584052672,1478.1583177406135
495,1991-05-27,-2762.817645126881,5956.5796598944125,1513.9091230585684
496,1991-05-29,-2460.4889088188215,5557.959174785577,1530.7032439531988
497,1991-05-30,-2981.266357835253,5567.28482733139,1562.82473745831
498,1991-05-31,-2247.0858547013013,5492.973270874665,1531.2658516875208
499,1991-06-03,-2220.371902150553,5682.32801655822,1566.9390633153046
500,1991-06-04,-2291.902618668752,5730.705333831554,1575.6401558590508
501,1991-06-05,-2913.782102260982,5830.171644715968,1564.5178777249919
502,1991-06-06,-2748.917518554805,5848.882821300042,1586.7942257608065
503,1991-06-07,-2810.404178923931,5619.2412429420365,1545.4738631772818
504,1991-06-11,-2801.1039200676178,5713.884978814831,1555.097816704587
505,1991-06-12,-2496.075101106614,5469.33586785934,1537.1416543363566
506,1991-06-13,-2631.7143025293253,5856.991600441018,1553.588475218471
507,1991-06-14,-2669.7133287736356,5519.903168867846,1507.5434619283276
508,1991-06-17,-2609.8884020727173,5543.7882636778395,1509.3311940609683
509,1991-06-18,-2753.838952974238,5554.5064880423115,1510.5878814282964
510,1991-06-19,-2756.301076450306,5691.3902053085485,1494.1883709615847
511,1991-06-20,-2862.4503913064677,5833.963285326674,1513.442152822418
512,1991-06-21,-2672.8170297315883,5604.863173108414,1471.4012104376454
513,1991-06-24,-2387.9800278664607,5742.236282129519,1491.5634629215654
514,1991-06-25,-2778.108997898703,5699.566493529805,1500.7095057502343
515,1991-06-26,-2632.5732098583007,5678.874987817838,1492.8700451002924
516,1991-06-27,-2509.472108931522,5967.279044395647,1521.212950681601
517,1991-06-28,-2739.943539423898,5829.454194293911,1488.6426488689197
518,1991-07-01,-2934.6235277447954,5956.888125577278,1538.000795829312
519,1991-07-02,-2527.7168454361326,5673.582238478313,1556.6479810195449
520,1991-07-03,-2669.355493453171,5891.994138213872,1557.9621196438673
521,1991-07-04,-2653.452880204602,5667.616366729016,1594.9851477057582
522,1991-07-05,-2474.5061026995713,5482.981423649448,1570.5073223398529
523,1991-07-08,-2417.4696066771667,5742.236364981729,1639.684364172052
524,1991-07-09,-2211.935648274577,5607.017308850996,1663.2181784553509
525,1991-07-10,-2438.5633123393377,5648.904465766488,1668.4832827317573
526,1991-07-11,-2153.210813755112,5890.966085199399,1708.501009804176
527,1991-07-12,-2443.5992690502344,6074.7763874062275,1686.0572031195748
528,1991-07-15,-2169.879994727814,5858.2628321260245,1755.7540426846813
529,1991-07-16,-2409.8262286351887,5658.308250869515,1777.7282438283469
530,1991-07-17,-2262.1965910124945,6056.231813904114,1780.6598551145619
531,1991-07-19,-2290.690871702763,5968.468108762334,1791.5289028793434
532,1991-07-22,-2250.3159460523325,5978.137787679645,1847.2751572891966
533,1991-07-24,-2184.8573527264175,5655.680761995301,1861.267748076611
534,1991-07-25,-2391.359898675042,6269.596095281795,1892.5545895213088
535,1991-07-26,-2246.6446388069194,6221.715590767884,1860.6961262482055
536,1991-07-29,-2530.058040303925,6277.061350498806,1899.542152811102
537,1991-07-30,-2099.436864475024,5939.7083816143995,1910.839122798976
538,1991-07-31,-1905.0871335493894,6181.257163493126,1903.1159108171673
539,1991-08-01,-2334.6362326668886,6178.531664482294,1929.5804382830204
540,1991-08-02,-2236.935831586501,5957.682909043054,1893.2008889628107
541,1991-08-05,-2043.524781116371,5984.018389226491,1920.506934128379
542,1991-08-07,-2185.039772061395,6620.824875897206,1918.1980263099504
543,1991-08-08,-2149.9466071582756,6089.351809202012,1942.2795188935993
544,1991-08-09,-2242.927800547256,6294.4432428159025,1903.8882526015188
545,1991-08-12,-2413.8162461722472,6018.36126618173,1927.342623740926
546,1991-08-13,-2193.193934309062,6071.630564561646,1934.9342179725375
547,1991-08-14,-2094.6800641828363,6265.741597736217,1924.2155833069075
548,1991-08-16,-2046.2550283296557,6231.074552598071,1910.4018657424026
549,1991-08-19,-2483.7247529608544,6249.4539043652385,1936.8561812005812
550,1991-08-20,-2431.2123954697768,6213.004965446069,1945.9897427953647
551,1991-08-21,-2517.8474784107357,6095.622460326989,1937.05327686487
552,1991-08-22,-2215.381985285056,5839.966813797163,1963.2238650505399
553,1991-08-23,-2045.042255250726,5748.192256347997,1927.432030956318
554,1991-08-26,-2046.7804252004669,6178.993528839373,1961.3146934894269
555,1991-08-27,-2209.5697916843774,6158.924376732185,1973.0895795399008
556,1991-08-28,-2316.0240532055427,6133.698267951805,1966.8094978633221
557,1991-08-30,-2056.901072146057,6483.673816264662,1962.3639966909836
558,1991-09-03,-2037.5443496153007,6142.7025498188805,2016.459761594937
559,1991-09-04,-1956.4375302591673,6081.016292040379,2011.6052430210602
560,1991-09-05,-2031.4107719703613,6025.045089373255,2041.4634126905455
561,1991-09-06,-2045.9252424088522,6208.955710810349,2008.878679410657
562,1991-09-10,-2360.5380735906465,6149.693483067391,2061.0158816351864
563,1991-09-13,-2413.225059572521,6132.97458195576,2046.8810876204557
564,1991-09-16,-1897.1765217057114,6386.976033844259,2076.3086261116414
565,1991-09-17,-2088.302657541359,6476.193288968054,2084.4990318842306
566,1991-09-18,-2000.6690418699636,6155.307990039639,2073.600530782846
567,1991-09-20,-2055.323568365411,6240.456079782178,2056.9933624037
568,1991-09-24,-2153.2047902253075,6180.776867828767,2077.3993037535874
569,1991-09-25,-1914.0842164180226,6260.766056853794,2062.862602021895
570,1991-09-26,-1963.689219499821,6050.562975354433,2082.8292638634553
571,1991-09-27,-2567.845953329434,6091.214593707894,2040.3082127480707
572,1991-09-30,-2281.7283462660243,6135.611038939181,2051.7587062535185
573,1991-10-01,-2413.586586021165,5962.210887811692,2055.6399069006143
574,1991-10-03,-2267.623771011573,6343.591062352546,2062.374303224044
575,1991-10-04,-2045.981564969359,6214.1624763642,2021.4528421665602
576,1991-10-07,-2248.668613066336,5944.7539232339695,2041.0248433949455
577,1991-10-09,-2155.917472666907,6383.369434063237,2038.2416943068727
578,1991-10-10,-2257.4204707731615,6433.991600009831,2063.3485009377246
579,1991-10-11,-2171.138368049332,6213.571481918457,2026.7283675588785
580,1991-10-14,-2053.8974186476594,5970.490776164562,2059.0286143373078
581,1991-10-15,-2018.7365154971328,6497.272062525765,2070.377765901685
582,1991-10-16,-2170.292277356826,6161.728846640118,2063.6155012543254
583,1991-10-18,-2114.7469465672993,6271.064820018849,2057.7808986450373
584,1991-10-21,-2169.7139624374076,6110.617037494109,2094.375038505709
585,1991-10-22,-1946.5417178212854,6185.749977185267,2105.8972257266337
586,1991-10-23,-1910.2143297692535,6140.232647520678,2098.668377673347
587,1991-10-24,-1928.9375140125003,6432.803606963638,2125.7731972993324
588,1991-10-26,-2301.569223155539,6283.178638106942,2096.328637664128
589,1991-10-29,-1889.2084769579396,5941.426031972625,2126.68230887756
590,1991-10-30,-2110.9378042372123,6213.250030099219,2115.7576529641115
591,1991-10-31,-2240.361406338141,6342.889015081535,2139.015165099836
592,1991-11-01,-2312.848986822155,6205.635091299943,2099.404149112338
593,1991-11-05,-2028.2242538357111,6215.591043539319,2121.6971309571795
594,1991-11-08,-2003.5257862632557,6424.080651095123,2087.2234489461966
595,1991-11-11,-2240.011322788995,6312.422057176347,2101.9498782316064
596,1991-11-12,-1955.2435375791217,6227.177172272283,2106.9472959647333
597,1991-11-13,-1838.0310517220566,6038.3415933323495,2093.8085668082103
598,1991-11-14,-2025.5372222464819,6433.494245300807,2115.7302399147056
599,1991-11-15,-1961.6472339679738,5959.327705927559,2075.65567017765
600,1991-11-18,-1817.3726065368546,6407.538319392066,2096.518446398371
601,1991-11-19,-2190.0353634293956,6668.732863421512,2103.878369980217
602,1991-11-20,-1946.023966890166,6135.595067336929,2093.1264519808055
603,1991-11-22,-1978.3779758607495,6160.466685407451,2079.50686234366
604,1991-11-26,-1873.1553054993526,6549.590722482129,2114.0252475424745
605,1991-11-27,-1770.1892299055714,5977.452816605958,2104.018150513965
606,1991-11-28,-2222.769222404478,6413.636975745335,2128.653149767296
607,1991-11-29,-1867.868580859337,6403.032997800042,2090.8099259499304
608,1991-12-02,-1823.3640862519126,6326.66332166153,2115.1902656411075
609,1991-12-03,-2316.264071068376,6377.897032749852,2122.695683293893
610,1991-12-04,-1910.9290614726028,6190.347351895582,2111.6559778330534
611,1991-12-05,-2281.4436466578813,6369.978195761152,2135.2733562809162
612,1991-12-06,-1694.8704772098672,6232.435582887718,2096.5232737556976
613,1991-12-09,-2018.1489315739957,6296.163631550981,2119.8361004705184
614,1991-12-10,-1544.4139148505353,6473.856869182515,2127.854602962792
615,1991-12-11,-2051.264715215456,6499.025929794944,2117.9045313180063
616,1991-12-12,-1821.4799526621239,6430.0396923554945,2143.256822579073
617,1991-12-16,-2032.0359941299912,6349.606960424532,2142.0174404243467
618,1991-12-17,-2068.910627160921,6252.478088170676,2155.431740426898
619,1991-12-18,-1975.5330058374493,6247.769462755648,2151.553980637199
620,1991-12-19,-2017.3538367816052,6533.07587511908,2183.585570441805
621,1991-12-20,-1968.0212258333404,6108.528942423055,2154.464982801072
622,1991-12-23,-1768.8701422619147,6355.605985744709,2213.0307729862584
623,1991-12-24,-1973.0576774017445,6172.994870779942,2234.431243948923
624,1992-01-01,-1953.4788601714397,6293.474758495298,2360.3251141761316
625,1992-01-02,-1675.6139674153108,7068.546035405787,2400.2875056584685
626,1992-01-03,-1912.086152896075,6555.065041267081,2377.1174882082805
